poem_meta_info,x_data,allu_name,label
唐李商隐《即日》,几时逢雁足，著处断猿肠。,断猿肠,人事部
唐崔橹《过蛮溪渡》,身随远道徒悲梗，诗卖明时不直钱。,悲梗,人事部
唐李商隐《寄太原卢司空三十韵》,庄叟虚悲雁，终童漫识困。,悲雁,人事部
唐王适《蜀中言怀》,老少悲颜驷，盈虚悟翟公。,悲颜驷,人事部
唐李商隐《失题》,斯文虚梦鸟，吾道欲悲麟。,悲麟,人事部
清赵翼《悼亡》之一,已分今生不服縗，谁知暮景鼓盆悲。,鼓盆悲,人事部
唐柳宗元《汩罗遇风》,南来不作楚臣悲，重入修门自有期。,楚臣悲,人事部
唐许浑《途经李翰林墓》,碧水鲈鱼思，青山鵩鸟悲。,鵩鸟悲,人事部
宋朱熹《登定王台》,从知爽鸠乐，莫作雍门哀。,雍门哀,人事部
宋陆游《和范待制秋兴》,一生不作牛衣泣，万事从渠马耳风。,牛衣泣,人事部
唐杜甫《舟中出江陵南浦寄郑少尹》,滥窃商歌听，时忧卞泣诛。,卞泣,人事部
唐李贺《李凭箜篌引》,江娥啼竹素女愁，李凭中国弹箜篌。,江娥啼竹,人事部
唐杜甫《早发射洪县南途中作》,茫然阮籍途，更洒杨朱泣。,杨朱泣,人事部
唐杜甫《秋暮枉裴道州手札》,齿落未是无心人，舌存耻作穷途哭。,穷途哭,人事部
唐李商隐《曲江》,死忆华亭闻鹤嗅，老忆王室泣铜驼。,泣铜驼,人事部
唐李涉《哭田布》,纵使将军能伏剑，何人岛上哭田横？,哭田横,人事部
唐李百药《郢城怀古》,莫救夷陵火，无复秦庭哭。,秦庭哭,人事部
宋陆游《初寒病中有感》,新亭对泣犹稀见，况觅夷吾一辈人。,新亭对泣,人事部
唐李白《梁父吟》,白日不照吾精诚，杞国无事忧天倾。,忧天,人事部
唐李商隐《咏怀寄秘阁旧僚二十六韵》,小男方嗜栗，幼女漫忧葵。,忧葵,人事部
唐王维《赋得秋日悬清光》,宋玉登高怨，张衡望远愁。,张衡愁,人事部
唐王维《送崔三往密州觐省》,同怀扇枕恋，独念倚门愁。,倚门愁,人事部
金元好问《送钦叔内翰并寄刘达卿郎中白文举编修五首》之三,我有一樽酒，浇君块磊胸。,浇块磊,人事部
唐李贺《李凭箜篌引》,江娥啼竹素女愁，李凭中国弹箜篌。,素女愁,人事部
唐李群玉《献王中丞》,半夜剑吹牛斗动，二年门掩雀罗愁。,雀罗愁,人事部
宋黄庭坚《行次巫山宋楙宗遣骑送折花厨酝》,攻许愁城终不开，清州从事斩关来。,愁城,人事部
唐司空曙《残老百哗歌同王员外耿拾遗吉中罕李端游慈思各赋一物》,金谷筝中传不似，山阳笛里写难成。,山阳笛,人事部
清李邺嗣《杂哭十三首》之十二,十载王裒泪，重沾柏叶新。,王裒泪,人事部
唐李白《赠崔秋浦》,应念金门客，投沙吊楚臣。,吊楚臣,人事部
唐陆龟蒙《京口与友生话别》,功名思马援，歌唱咽羊昙。,咽羊昙,人事部
唐李贺《后国凿井歌》,情若何？荀奉倩。,荀奉倩,人事部
宋杨亿《宋玉》,三年送目愁邻媛，七泽迷魂怨楚辞。,三年送目,人事部
北周庾信《燕歌行》,盘龙明镜饷秦嘉，辟恶生香寄韩寿。,生香寄韩寿,人事部
金元好问《王子文琴斋》,天上秋风月底霜，求凰一曲鬓丝长。,求凰,人事部
唐吴融《倒次和韩致光侍郎无题三首元韵》,阳城迷处笑，京兆画时顺。,京兆画,人事部
唐王初《即夕》,月明休近相思树，恐有韩凭一处栖。,相思树,人事部
唐骆宾王《艳情代郭氏赠卢照邻》,掷果河阳君有分，贳酒成都妾亦然。,掷果河阳,人事部
唐李商隐《无题四首》之二,贾氏窥帘韩椽少，宓妃留枕魏玉才。,宓妃留枕,人事部
唐张谔《岐王席上咏美人》,玉杯寒意少，金屋夜情多。,金屋夜情,人事部
唐李白《寄远》,美人美人兮归去来，莫作朝云暮雨兮飞阳台。,朝云暮雨,人事部
唐韩偓《妒媒》,洞房深闭不曾开，横卧乌龙作妒媒。,横卧乌龙,人事部
清尤侗《挽叶元礼台人三首》之二,刀环有约劳恩妇，剑铁无家泣老亲。,刀环有约,人事部
唐刘禹锡《酬令狐相公见寄》,千里相思难命驾，七言诗里寄深情。,千里相思,人事部
唐杜甫《赠别贺兰铦》,我恋岷下芋，君思千里莼。,千里莼,人事部
五代前蜀韦庄《婺州屏居蒙右省王拾遗车枉降访病中延候不得因成寄谢》,三年流落卧漳滨，王粲思家拭泪频。,王粲思家,人事部
唐元稹《答姨兄胡灵之见寄五十韵》,登楼王粲望，落帽孟嘉情。,王粲望,人事部
唐杜甫《洗兵马》,东走无复忆鲈鱼，南飞觉有安巢鸟。,忆鲈鱼,人事部
金元好问《浩然师出围城赋鹤诗为送》,辽海故家人几在，华亭清唳世空怜。,华亭清唳,人事部
唐王维《送秘书晁监还日本国》,庄舄既显而思归，关羽报恩而终去。,庄舄思归,人事部
宋陆游《百岁》,壮心空似骥伏枥，病骨敢怀狐首丘。,狐首丘,人事部
唐王昌龄《行路难》,一闻汉主思故剑，使妾长嗟万古魂。,思故剑,人事部
唐红绡妓《忆崔生》,深洞莺啼恨阮郎，偷来花下解珠挡。,恨阮郎,人事部
唐李商隐《蝶》,西子寻遗殿，昭君觅故村。,昭君觅故村,人事部
唐白居易《东南行一百韵二……》,钟仪徒恋楚，张翰浪思吴。,恋楚,人事部
唐刘威《早秋归》,家书欲寄雁飞远，客恨正深秋又来。,雁飞远,人事部
唐杜牧《八月十二日移居霅溪馆》,千岁鹤归犹有恨，一年人往岂无情。,鹤归,人事部
清姚鼐《答孙补山中丞见怀》,我欲更除三宿恋，就公新治乞坛经。,三宿恋,人事部
唐武元衡《甫构西亭偶题因呈监军及幕中诸公》,信矣子牟恋，归欤尼父吟。,子牟恋,人事部
宋苏轼《留别释迎院牡丹呈赵倅》,去年崔护若重来，前度刘郎在千里。,崔护重来,人事部
唐宋之问《桂州三月三日》,不求汉使金囊赠，愿得佳人锦字书。,锦字书,人事部
宋苏轼《次韵秦观秀才……将入京应举》,千金弊帚那堪换，我亦淹留岂长算。,千金弊帚,人事部
唐杜甫《与任城许主簿游南池》,晨朝降白露，遥忆旧青毡。,旧青毡,人事部
唐杜甫《水槛》,人生感故物，慷慨有余悲。,感故物,人事部
唐杜甫《槐叶冷淘》,献芹则小小，荐藻明区区。,献芹,人事部
唐刘威《遣怀寄欧阳秀才》,似豹一斑时或有，如龟三顾岂全无。,龟三顾,人事部
唐白居易《醉后狂言酬赠萧殷二协律》,宾客不见绨袍惠，黎庶未沾襦绔恩。,绨袍惠,人事部
清陈锐《哭詹秀才》,念与君相值，推解同衣食。,推解,人事部
宋苏轼《游东西岩》,慷慨桓野王，哀歌和清谈。,慷慨桓野王,人事部
唐李白《留别于十一兄逖裴十三游塞垣》,耻作易水别，临歧泪滂沱。,易水别,人事部
清钱谦益《送郭中书赴督师袁公幕》,惭无绕朝赠，控马进一壶。,绕朝赠,人事部
宋刘筠《泪二首》之二,虞歌诀别知亡楚，燕酒初酣待报秦。,虞歌诀别,人事部
隋智才《送别》,镜中辞旧识，灞岸别新知。,灞岸别,人事部
清赵翼《七十自述》之十,水中见蟹犹生怒，杯底逢蛇得不惊？,水中见蟹,人事部
唐卢照邻《咏史四首》之四,直发上冲冠，壮气横三气。,冲冠,人事部
唐李贺《公无出门》,分明犹惧公不信，公看呵壁书问天。,呵壁问天,人事部
明吴廷翰《有感示儿》,贾谊平生泪，王阳九折心。,九折心,人事部
唐刘禹锡《平蔡州三首》之三,四夷闻风失匕箸，天子受贺登高楼。,失匕箸,人事部
唐柳宗元《奉酬杨侍郎丈因送八叔拾遗戏赠诏追南来诸宾二首》之一,贞一来时送彩笺，一行归雁慰惊弦。,惊弦,人事部
唐沈佺期《枉系二首》之一,吾怜曾家子，昔有投杼疑。,投杼疑,人事部
来苏轼《南禅长老和诗不已》,老牛疲耕作，见月亦妄喘。,妄喘,人事部
宋苏轼《杜介熙熙堂》,咄咄何曾书怪事，熙熙长觉似春台。,咄咄怪事,人事部
清袁枚《落花》之八,茵溷无心随上下，尹邢避面各西东。,尹邢避面,人事部
唐罗虬《比红儿诗》之七十三,王相不能探物理，可能虚上短辕车。,虚上短辕车,人事部
唐杜甫《奉赠韦左丞丈二十二韵》,窃效贡公喜，难甘原宪贫。,贡公喜,人事部
宋苏轼《次韵乐著作野步》,眼晕见花真是病，耳虚闻蚁定非聪。,耳虚闻蚁,人事部
唐司空图《村西杏花二首》之一,东风狂不惜，西子病难医。,西子病,人事部
宋陈师道《和黄预病起》,李贺固知当得疾，沈侯可更不胜衣。,李贺得疾,人事部
唐王维《哭褚司马》,谁言老龙吉，未免伯牛灾。,伯牛灾,人事部
唐牟融《山中有怀李十二》,客边秋兴悲张翰，病里春情笑沈郎。,沈郎,人事部
宋苏轼《回先生过湖州东林沈氏》之一,世俗何如穷是病，神仙可学道之余。,穷是病,人事部
唐唐彦谦《奏捷西蜀题沱江驿》,锦江不识临邛酒，且免相如渴病归。,相如渴病,人事部
宋苏轼《记所见开元寺吴道子迎佛灭度以答子由题画文殊普贤》,当时修道颇辛苦，柳生两肘乌巢肩。,柳生肘,人事部
唐李商隐《自桂林奉使江陵途中感怀寄献尚书》,尚怜秦痔苦，不遣楚醪沉。,秦痔,人事部
金王若虚《论诗》,功夫费尽漫穷年，病入膏肓不可携。,病入膏肓,人事部
宋苏轼《次韵定国见寄》,越吟知听否，谁念病庄舄。,病庄舄,人事部
宋陆游《秋晚幽居》,吴中秋色气犹和，疾竖其如此老何。,疾竖,人事部
唐杜牧《长安杂题长句六首》之四,九原可作吾谁与，师友琅玡邴曼容。,九原可作,人事部
宋欧阳修《吊黄学士三首》之二,共疑天上召，更欲水边招。,天上召,人事部
唐温庭筠《秘书刘尚书挽歌词二首》之一,粉署见飞鵩，玉山猜卧龙。,见飞鵩,人事部
金元好问《石岭关书所见》,已化虫沙休自叹，厌逢豺虎欲安达。,化虫沙,人事部
唐姚合《题梁国公主池亭》,寂寞空馀歌舞地，玉箫惊起凤归天。,凤归天,人事部
唐杜牧《杜秋娘诗》,苏武却生返，邓通终死饥。,邓通死饥,人事部
清吴雯《自郏县至南阳五日山水风土不无感怀成诗九首》之二,寥落孤城傍翠微，玉棺仙令去何归。,玉棺仙令,人事部
唐李白《东山吟》,白鸡梦后三百岁，洒酒浇君同所欢。,白鸡梦,人事部
唐李德裕《遥伤茅山孙尊师三首》之三,数日奇香在，何年白鹤归。,白鹤归,人事部
唐刘商《姑苏怀古送秀才下第归江南》,王道潜隳伍员死，可叹斗间瞻王气。,伍员死,人事部
唐李白《行路难三首》之三,子胥既弃吴江上，屈原终投湘水滨。,弃吴江,人事部
唐邵谒《经安容先生旧居》,云雨有归时，鸡犬无还日。,鸡犬无还,人事部
唐杜牧《题桃花夫人庙》,至竟息亡缘底事，可怜金谷堕楼人。,金谷堕楼,人事部
唐温庭筠《题车安里工相林亭》,星坼悲元老，云归送墨仙。,星坼,人事部
唐杜甫《哭李常侍峰》之一,一代风流尽，修文地下深。,修文地下,人事部
唐韩愈《大行皇太后挽歌词三首》之二,凤飞终不返，剑化会相从。,剑化,人事部
宋陆游《与高安刘丞游大愚观壁间两苏先生诗》,泉扃一埋玉，世事几炊黍。,埋玉树,人事部
唐王湾《哭补阙亡友綦母学士》,泣为洹水化，叹作泰山颓。,泰山颓,人事部
唐僧鸾《苦热行》,饮流夸父毙长途，如见当中印王字。,毙长途,人事部
清赵翼《为伟儿得葬地感赋》之二,忽欣来蝶梦，恰报得牛眠。,得牛眠,人事部
南朝梁沈约《八咏诗》,一朝卖玉碗，眷眷惜余香。,惜余香,人事部
唐罗隐《围城偶作》,自从郭泰碑铭后，只见黄金不见人。,郭泰碑铭,人事部
清袁枚《挽范莪亭孝廉》,何图白首逢，遽作黄垆别。,黄垆别,人事部
宋陆游《生日子聿作五字诗十首为寿追怀先亲泫然有作》,负米养亲无复日，蓼莪废讲岂胜悲。,蓼莪废,人事部
唐骆宾王《夕次旧吴》,悬剑空留信，亡珠尚识机。,悬剑,人事部
汉《古诗十九首·西北有高楼》,谁能为此曲，无乃杞梁妻。,崩城泪,人事部
唐李白《自溧水道哭王炎三首》之一,楚国一老人，来嗟龚胜亡。,嗟龚胜,人事部
唐司空曙《哭苗员外呈张参军》,季子生前别，羊昙醉后悲。,醉后悲,人事部
清王士禛《望剑州怀乔文衣》,太息青蝇吊，交州几岁还？,青蝇吊,人事部
清赵翼《李雨村挽诗》,万里难为徐稚吊，一编重检蜀州诗。,徐稚吊,人事部
唐李贺《后国凿井歌》,情若何？荀奉倩。,爱思荀奉倩,人事部
唐李群玉《经费拾遗所居呈封员外》,云卧竟不起，少微空陨光。,少微空陨光,人事部
唐李商隐《咏怀寄秘阁旧僚二十六韵》,瓮间眠太率，床下隐何卑。,瓮间眠,人事部
宋张孝祥《和如庵》,厌听诸方三昧禅，却思夜雨对床眠。,夜雨对床眠,人事部
唐卢纶《秋幕中夜独坐迟明因陪陈翃郎中晨谒上公因书即事兼呈同院诸公》,书此更何问，边韶唯昼眠。,昼眠,人事部
唐刘禹锡《泰和裴晋公凉风亭睡觉》,骊龙睡后珠元在，仙鹤行时步又轻。,骊龙睡,人事部
清黄遵宪《上黄鹤楼》,鼾睡他人同卧榻，婆娑老子自登楼。,鼾睡他人,人事部
明张煌言《得家信有感二首》之一,天涯亦有刀头梦，恰是巫山化石时。,刀头梦,人事部
唐李德裕《题剑门》,想是三刀梦，森然在眼然。,三刀梦,人事部
清查慎行《初秋与恒斋住舟……》,烟波三宿梦，犹自恋江舟。,三宿梦,人事部
元陆友仁《哭季弟》,不图十日后，竟应生桑梦。,生桑梦,人事部
唐骆宾王《艳情代郭氏答卢照邻》,离前吉梦成兰兆，别后啼痕上竹生。,兰兆,人事部
唐李商隐《思贤顿》,不见华胥梦，空闻下蔡迷。,华胥梦,人事部
唐方干《再题路支使南亭》,睡时分得江淹梦，五色毫端弄逸才。,江淹梦,人事部
唐崔日知《冬日述怀奉呈兰台名贤》,终期吞鸟梦，振翼上云烟。,吞鸟梦,人事部
宋王安石《游土山示蔡天启秘校》,予衰极今岁，倘与鸡梦协。,鸡梦,人事部
唐殷尧藩《友人山中梅花》,好风吹醒罗浮梦，莫听空林翠羽声。,罗浮梦,人事部
唐刘禹锡《春日书怀》,眼前名利同春梦，醉里风情敌少年。,春梦,人事部
宋黄庭坚《戏答荆州王充道烹茶》之三,为公唤觉荆州梦，可待南柯一梦成。,南柯一梦,人事部
唐李群玉《送萧十二校书赴郢州婚姻》,马穿暮雨荆山远，人宿寒灯郢梦长。,郢梦,人事部
宋杨亿《直夜》,负郭春耕废，钧天晓梦长。,钧天梦,人事部
宋苏轼《被命南迁途中寄定武同僚》,只知紫绶三公贵，不觉黄粱一梦游。,黄粱梦,人事部
唐李商隐《咏怀寄秘阁旧僚二十六韵》,图形翻类狗，入梦肯非罴。,梦非罴,人事部
晋刘琨《重赠卢堪》,吾衰久矣夫，何其不梦周。,梦周,人事部
唐钱起《送郭秀才赴举》,新经梦笔夜，才比弃繻年。,梦笔,人事部
唐姚合《赠终南山傅山人》,悲君还姓傅，独不梦高宗。,梦高宗,人事部
唐李白《书情寄从弟邢州长史昭》,昨梦见惠连，朝吟谢公诗。,梦惠连,人事部
宋王巩《挽苏辙》之三,静者宜膺寿，胡为忽梦楹。,梦楹,人事部
宋陆游《赠镜中隐者》,得鹿梦回初了了，吠獒声尚狺狺。,得鹿梦,人事部
唐骆宾王《同辛簿简仰酬思玄上人林泉四首》之二,有蝶堪成梦，无羊可触藩。,蝶梦,人事部
唐许浑《元处士自洛归宛陵山居见示詹事相公饯行之什因赠》,月落尚留东阁醉，风高还忆北窗眠。,北窗眠,人事部
